Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
(exp(condition_fctexperiment+condition_fctexperiment:year_after_2005*10)-exp(condition_fctexperiment)) > 0,-1.3216552296714934,1.0109695323198962,-3.0200311710322785,0.3003142281482009,0.10344827586206896,0.09375,
