Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
((exp(condition_fctcontrol+condition_fctcontrol:log_teamsize*1.609)-exp(condition_fctcontrol+condition_fctcontrol:log_teamsize*0.693))-(exp(condition_fctexperiment+condition_fctexperiment:log_teamsize*1.609)-exp(condition_fctexperiment+condition_fctexperiment:log_teamsize*0.693))) > 0,-1.193745800222163,1.6762912630673716,-3.9679962626074503,1.5290917352149702,0.30868640601995745,0.235875,
