Hypothesis,Estimate,Est.Error,CI.Lower,CI.Upper,Evid.Ratio,Post.Prob,Star
((exp(condition_fctcontrol+condition_fctcontrol:log_teamsize*2.996)-exp(condition_fctcontrol+condition_fctcontrol:log_teamsize*1.609))-(exp(condition_fctexperiment+condition_fctexperiment:log_teamsize*2.996)-exp(condition_fctexperiment+condition_fctexperiment:log_teamsize*1.609))) > 0,40.558710584551505,16.05780903603446,18.775289626425366,70.22836600506243,Inf,1,*
